ID,CSE1,CSE2,CSE3,CSE4,SECTION,AVG_MARK,Grade,Highest_Mark_Subject,Lowest_Mark_Subject,Highest_Mark,Lowest_Mark,MAX_AVG_MARK_SECTION
17871,54,37,44,89,B,56.0,C,CSE4,CSE2,89,37,89.75
17872,78,79,81,77,D,78.75,B,CSE3,CSE4,81,77,89.75
17873,39,36,71,68,D,53.5,C,CSE3,CSE2,71,36,89.75
17874,66,51,54,31,D,50.5,C,CSE1,CSE4,66,31,89.75
17875,63,63,40,82,C,62.0,C,CSE4,CSE3,82,40,91.25
17876,42,44,88,87,C,65.25,C,CSE3,CSE1,88,42,91.25
17877,64,86,29,68,D,61.75,C,CSE2,CSE3,86,29,89.75
17878,37,46,77,38,C,49.5,Invalid,CSE3,CSE1,77,37,91.25
17879,83,75,62,35,B,63.75,C,CSE1,CSE4,83,35,89.75
17880,30,35,71,91,D,56.75,C,CSE4,CSE1,91,30,89.75
17881,39,86,88,47,C,65.0,C,CSE3,CSE1,88,39,91.25
17882,90,48,33,37,A,52.0,C,CSE1,CSE3,90,33,91.75
17883,74,83,48,73,B,69.5,Invalid,CSE2,CSE3,83,48,89.75
17884,63,25,40,94,B,55.5,C,CSE4,CSE2,94,25,89.75
17885,67,35,53,60,B,53.75,C,CSE1,CSE2,67,35,89.75
17886,68,32,27,72,A,49.75,Invalid,CSE4,CSE3,72,27,91.75
17887,37,58,78,64,C,59.25,C,CSE3,CSE1,78,37,91.25
17888,50,81,56,58,D,61.25,C,CSE2,CSE1,81,50,89.75
17889,45,48,52,94,B,59.75,C,CSE4,CSE1,94,45,89.75
17890,89,70,77,61,C,74.25,B,CSE1,CSE4,89,61,91.25
17891,60,54,40,63,A,54.25,C,CSE4,CSE3,63,40,91.75
17892,92,76,76,79,A,80.75,A-,CSE1,CSE2,92,76,91.75
17893,39,38,36,33,A,36.5,D,CSE1,CSE4,39,33,91.75
17894,55,94,51,34,B,58.5,C,CSE2,CSE4,94,34,89.75
17895,93,42,64,83,C,70.5,B,CSE1,CSE2,93,42,91.25
17896,85,83,30,60,D,64.5,C,CSE1,CSE3,85,30,89.75
17897,40,44,58,41,D,45.75,D,CSE3,CSE1,58,40,89.75
17898,41,26,53,53,B,43.25,D,CSE3,CSE2,53,26,89.75
17899,75,59,77,67,A,69.5,Invalid,CSE3,CSE2,77,59,91.75
17900,31,88,36,41,B,49.0,D,CSE2,CSE1,88,31,89.75
17901,39,39,44,33,D,38.75,D,CSE3,CSE4,44,33,89.75
17902,29,38,35,50,B,38.0,D,CSE4,CSE1,50,29,89.75
17903,76,74,80,87,A,79.25,Invalid,CSE4,CSE2,87,74,91.75
17904,78,54,50,94,C,69.0,C,CSE4,CSE3,94,50,91.25
17905,32,88,29,35,B,46.0,D,CSE2,CSE3,88,29,89.75
17906,82,57,64,91,D,73.5,B,CSE4,CSE2,91,57,89.75
17907,42,48,75,80,D,61.25,C,CSE4,CSE1,80,42,89.75
17908,62,44,34,33,C,43.25,D,CSE1,CSE4,62,33,91.25
17909,68,60,72,38,A,59.5,C,CSE3,CSE4,72,38,91.75
17910,30,63,80,65,B,59.5,C,CSE3,CSE1,80,30,89.75
17911,73,87,50,81,B,72.75,B,CSE2,CSE3,87,50,89.75
17912,25,90,72,56,C,60.75,C,CSE2,CSE1,90,25,91.25
17913,72,90,35,48,D,61.25,C,CSE2,CSE3,90,35,89.75
17914,47,88,71,61,B,66.75,C,CSE2,CSE1,88,47,89.75
17915,88,80,67,25,D,65.0,C,CSE1,CSE4,88,25,89.75
17916,50,44,59,40,D,48.25,D,CSE3,CSE4,59,40,89.75
17917,92,78,61,27,A,64.5,C,CSE1,CSE4,92,27,91.75
17918,50,31,56,50,B,46.75,D,CSE3,CSE2,56,31,89.75
17919,65,73,31,75,C,61.0,C,CSE4,CSE3,75,31,91.25
17920,26,90,30,44,D,47.5,D,CSE2,CSE1,90,26,89.75
17921,78,44,36,83,B,60.25,C,CSE4,CSE3,83,36,89.75
17922,50,73,62,85,A,67.5,C,CSE4,CSE1,85,50,91.75
17923,71,92,82,84,C,82.25,A-,CSE2,CSE1,92,71,91.25
17924,41,70,31,72,D,53.5,C,CSE4,CSE3,72,31,89.75
17925,82,69,71,85,C,76.75,B,CSE4,CSE2,85,69,91.25
17926,58,25,40,66,D,47.25,D,CSE4,CSE2,66,25,89.75
17927,83,65,48,46,A,60.5,C,CSE1,CSE4,83,46,91.75
17928,28,27,79,48,D,45.5,D,CSE3,CSE2,79,27,89.75
17929,44,90,51,44,B,57.25,C,CSE2,CSE1,90,44,89.75
17930,54,48,91,27,C,55.0,C,CSE3,CSE4,91,27,91.25
17931,55,34,51,29,D,42.25,D,CSE1,CSE4,55,29,89.75
17932,46,93,94,62,C,73.75,B,CSE3,CSE1,94,46,91.25
17933,76,43,28,74,A,55.25,C,CSE1,CSE3,76,28,91.75
17934,66,65,54,88,D,68.25,C,CSE4,CSE3,88,54,89.75
17935,73,84,33,26,D,54.0,C,CSE2,CSE4,84,26,89.75
17936,29,87,44,47,B,51.75,C,CSE2,CSE1,87,29,89.75
17937,88,57,34,92,B,67.75,C,CSE4,CSE3,92,34,89.75
17938,51,47,73,32,D,50.75,C,CSE3,CSE4,73,32,89.75
17939,26,40,64,44,A,43.5,D,CSE3,CSE1,64,26,91.75
17940,45,56,85,52,D,59.5,C,CSE3,CSE1,85,45,89.75
17941,31,47,68,94,D,60.0,C,CSE4,CSE1,94,31,89.75
17942,76,25,73,27,D,50.25,C,CSE1,CSE2,76,25,89.75
17943,50,53,87,47,C,59.25,C,CSE3,CSE4,87,47,91.25
17944,42,92,52,80,C,66.5,C,CSE2,CSE1,92,42,91.25
17945,50,90,43,81,A,66.0,C,CSE2,CSE3,90,43,91.75
17946,61,59,35,61,D,54.0,C,CSE1,CSE3,61,35,89.75
17947,69,50,38,84,A,60.25,C,CSE4,CSE3,84,38,91.75
17948,44,90,69,39,D,60.5,C,CSE2,CSE4,90,39,89.75
17949,58,84,68,83,D,73.25,B,CSE2,CSE1,84,58,89.75
17950,41,56,56,53,A,51.5,C,CSE2,CSE1,56,41,91.75
17951,64,43,91,52,D,62.5,C,CSE3,CSE2,91,43,89.75
17952,33,81,44,60,B,54.5,C,CSE2,CSE1,81,33,89.75
17953,55,48,40,64,C,51.75,C,CSE4,CSE3,64,40,91.25
17954,45,43,64,88,D,60.0,C,CSE4,CSE2,88,43,89.75
17955,33,32,65,29,A,39.75,D,CSE3,CSE4,65,29,91.75
17956,38,33,56,54,B,45.25,D,CSE3,CSE2,56,33,89.75
17957,91,44,32,33,A,50.0,C,CSE1,CSE3,91,32,91.75
17958,71,75,82,35,D,65.75,C,CSE3,CSE4,82,35,89.75
17959,25,45,57,82,B,52.25,C,CSE4,CSE1,82,25,89.75
17960,88,77,47,38,A,62.5,C,CSE1,CSE4,88,38,91.75
17961,61,33,59,27,C,45.0,D,CSE1,CSE4,61,27,91.25
17962,60,30,82,54,A,56.5,C,CSE3,CSE2,82,30,91.75
17963,87,55,83,59,B,71.0,B,CSE1,CSE2,87,55,89.75
17964,75,59,66,63,B,65.75,C,CSE1,CSE2,75,59,89.75
17965,63,80,25,66,B,58.5,C,CSE2,CSE3,80,25,89.75
17966,78,87,68,40,B,68.25,C,CSE2,CSE4,87,40,89.75
17967,70,45,36,26,C,44.25,D,CSE1,CSE4,70,26,91.25
17968,35,38,32,28,A,33.25,D,CSE2,CSE4,38,28,91.75
17969,64,64,27,73,A,57.0,C,CSE4,CSE3,73,27,91.75
17970,79,45,39,53,B,54.0,C,CSE1,CSE3,79,39,89.75
17971,88,38,74,85,A,71.25,B,CSE1,CSE2,88,38,91.75
17972,72,91,80,48,C,72.75,B,CSE2,CSE4,91,48,91.25
17973,26,42,58,68,D,48.5,D,CSE4,CSE1,68,26,89.75
17974,76,63,90,45,C,68.5,C,CSE3,CSE4,90,45,91.25
17975,28,49,46,36,A,39.75,D,CSE2,CSE1,49,28,91.75
17976,43,53,49,91,C,59.0,C,CSE4,CSE1,91,43,91.25
17977,30,47,30,26,D,33.25,D,CSE2,CSE4,47,26,89.75
17978,85,62,80,70,D,74.25,B,CSE1,CSE2,85,62,89.75
17979,79,86,54,64,C,70.75,B,CSE2,CSE3,86,54,91.25
17980,89,70,50,69,D,69.5,Invalid,CSE1,CSE3,89,50,89.75
17981,90,87,57,54,C,72.0,B,CSE1,CSE4,90,54,91.25
17982,51,68,30,52,D,50.25,C,CSE2,CSE3,68,30,89.75
17983,71,79,82,42,A,68.5,C,CSE3,CSE4,82,42,91.75
17984,65,47,89,34,A,58.75,C,CSE3,CSE4,89,34,91.75
17985,72,27,71,85,C,63.75,C,CSE4,CSE2,85,27,91.25
17986,47,28,58,69,D,50.5,C,CSE4,CSE2,69,28,89.75
17987,79,32,87,50,C,62.0,C,CSE3,CSE2,87,32,91.25
17988,60,44,70,44,B,54.5,C,CSE3,CSE2,70,44,89.75
17989,34,62,88,58,B,60.5,C,CSE3,CSE1,88,34,89.75
17990,68,76,80,71,C,73.75,B,CSE3,CSE1,80,68,91.25
17991,36,85,41,33,A,48.75,D,CSE2,CSE4,85,33,91.75
17992,75,60,52,72,D,64.75,C,CSE1,CSE3,75,52,89.75
17993,77,35,62,46,B,55.0,C,CSE1,CSE2,77,35,89.75
17994,53,59,34,59,A,51.25,C,CSE2,CSE3,59,34,91.75
17995,58,77,60,58,D,63.25,C,CSE2,CSE1,77,58,89.75
17996,48,58,55,76,A,59.25,C,CSE4,CSE1,76,48,91.75
17997,73,61,42,83,D,64.75,C,CSE4,CSE3,83,42,89.75
17998,53,66,61,79,C,64.75,C,CSE4,CSE1,79,53,91.25
17999,81,36,88,62,A,66.75,C,CSE3,CSE2,88,36,91.75
18000,41,43,90,88,D,65.5,C,CSE3,CSE1,90,41,89.75
18001,76,39,76,69,C,65.0,C,CSE1,CSE2,76,39,91.25
18002,36,36,78,79,A,57.25,C,CSE4,CSE1,79,36,91.75
18003,33,33,28,56,D,37.5,D,CSE4,CSE3,56,28,89.75
18004,66,84,37,40,D,56.75,C,CSE2,CSE3,84,37,89.75
18005,49,49,29,51,A,44.5,D,CSE4,CSE3,51,29,91.75
18006,67,66,84,34,C,62.75,C,CSE3,CSE4,84,34,91.25
18007,57,66,87,86,A,74.0,B,CSE3,CSE1,87,57,91.75
18008,30,53,72,67,A,55.5,C,CSE3,CSE1,72,30,91.75
18009,89,48,81,63,A,70.25,B,CSE1,CSE2,89,48,91.75
18010,70,67,68,67,A,68.0,C,CSE1,CSE2,70,67,91.75
18011,43,42,42,81,C,52.0,C,CSE4,CSE2,81,42,91.25
18012,91,61,83,90,B,81.25,A-,CSE1,CSE2,91,61,89.75
18013,69,86,46,43,B,61.0,C,CSE2,CSE4,86,43,89.75
18014,86,78,71,75,B,77.5,B,CSE1,CSE3,86,71,89.75
18015,71,31,53,82,C,59.25,C,CSE4,CSE2,82,31,91.25
18016,39,93,83,52,C,66.75,C,CSE2,CSE1,93,39,91.25
18017,34,29,50,81,C,48.5,D,CSE4,CSE2,81,29,91.25
18018,89,80,94,74,C,84.25,A-,CSE3,CSE4,94,74,91.25
18019,88,36,59,53,D,59.0,C,CSE1,CSE2,88,36,89.75
18020,27,39,93,48,A,51.75,C,CSE3,CSE1,93,27,91.75
18021,30,71,89,43,A,58.25,C,CSE3,CSE1,89,30,91.75
18022,85,42,92,34,D,63.25,C,CSE3,CSE4,92,34,89.75
18023,43,66,84,83,C,69.0,C,CSE3,CSE1,84,43,91.25
18024,89,45,47,39,B,55.0,C,CSE1,CSE4,89,39,89.75
18025,45,28,83,27,A,45.75,D,CSE3,CSE4,83,27,91.75
18026,47,69,46,82,C,61.0,C,CSE4,CSE3,82,46,91.25
18027,54,40,28,63,A,46.25,D,CSE4,CSE3,63,28,91.75
18028,66,28,90,49,A,58.25,C,CSE3,CSE2,90,28,91.75
18029,44,57,75,37,A,53.25,C,CSE3,CSE4,75,37,91.75
18030,45,39,80,47,B,52.75,C,CSE3,CSE2,80,39,89.75
18031,59,64,54,55,B,58.0,C,CSE2,CSE3,64,54,89.75
18032,85,45,83,67,A,70.0,B,CSE1,CSE2,85,45,91.75
18033,85,77,64,65,B,72.75,B,CSE1,CSE3,85,64,89.75
18034,38,28,74,86,D,56.5,C,CSE4,CSE2,86,28,89.75
18035,90,56,84,32,D,65.5,C,CSE1,CSE4,90,32,89.75
18036,69,82,56,92,A,74.75,B,CSE4,CSE3,92,56,91.75
18037,32,61,76,75,C,61.0,C,CSE3,CSE1,76,32,91.25
18038,69,90,47,62,C,67.0,C,CSE2,CSE3,90,47,91.25
18039,33,42,29,37,B,35.25,D,CSE2,CSE3,42,29,89.75
18040,75,84,33,44,A,59.0,C,CSE2,CSE3,84,33,91.75
18041,27,39,55,48,D,42.25,D,CSE3,CSE1,55,27,89.75
18042,32,89,40,76,D,59.25,C,CSE2,CSE1,89,32,89.75
18043,86,69,60,90,B,76.25,B,CSE4,CSE3,90,60,89.75
18044,32,55,78,71,D,59.0,C,CSE3,CSE1,78,32,89.75
18045,48,28,40,70,C,46.5,D,CSE4,CSE2,70,28,91.25
18046,65,48,93,93,C,74.75,B,CSE3,CSE2,93,48,91.25
18047,84,43,76,89,B,73.0,B,CSE4,CSE2,89,43,89.75
18048,33,94,41,92,B,65.0,C,CSE2,CSE1,94,33,89.75
18049,49,65,93,48,C,63.75,C,CSE3,CSE4,93,48,91.25
18050,33,40,65,55,D,48.25,D,CSE3,CSE1,65,33,89.75
18051,93,77,28,46,B,61.0,C,CSE1,CSE3,93,28,89.75
18052,69,84,38,55,B,61.5,C,CSE2,CSE3,84,38,89.75
18053,36,76,88,76,C,69.0,C,CSE3,CSE1,88,36,91.25
18054,27,89,65,67,A,62.0,C,CSE2,CSE1,89,27,91.75
18055,43,35,94,67,D,59.75,C,CSE3,CSE2,94,35,89.75
18056,92,56,42,80,D,67.5,C,CSE1,CSE3,92,42,89.75
18057,45,29,37,91,D,50.5,C,CSE4,CSE2,91,29,89.75
18058,77,87,93,33,B,72.5,B,CSE3,CSE4,93,33,89.75
18059,92,35,81,30,C,59.5,C,CSE1,CSE4,92,30,91.25
18060,87,75,47,74,D,70.75,B,CSE1,CSE3,87,47,89.75
18061,64,52,71,64,C,62.75,C,CSE3,CSE2,71,52,91.25
18062,92,91,92,55,D,82.5,A-,CSE1,CSE4,92,55,89.75
18063,28,51,65,56,C,50.0,C,CSE3,CSE1,65,28,91.25
18064,29,45,34,47,C,38.75,D,CSE4,CSE1,47,29,91.25
18065,57,57,28,39,B,45.25,D,CSE1,CSE3,57,28,89.75
18066,59,30,35,52,B,44.0,D,CSE1,CSE2,59,30,89.75
18067,36,26,77,86,A,56.25,C,CSE4,CSE2,86,26,91.75
18068,75,67,42,31,B,53.75,C,CSE1,CSE4,75,31,89.75
18069,52,51,80,91,C,68.5,C,CSE4,CSE2,91,51,91.25
18070,29,31,79,84,D,55.75,C,CSE4,CSE1,84,29,89.75
18071,63,82,69,29,A,60.75,C,CSE2,CSE4,82,29,91.75
18072,92,80,84,85,C,85.25,A-,CSE1,CSE2,92,80,91.25
18073,58,92,36,69,D,63.75,C,CSE2,CSE3,92,36,89.75
18074,50,68,29,54,A,50.25,C,CSE2,CSE3,68,29,91.75
18075,88,58,34,87,A,66.75,C,CSE1,CSE3,88,34,91.75
18076,29,31,72,33,C,41.25,D,CSE3,CSE1,72,29,91.25
18077,67,70,59,50,B,61.5,C,CSE2,CSE4,70,50,89.75
18078,38,57,41,35,D,42.75,D,CSE2,CSE4,57,35,89.75
18079,94,40,73,51,C,64.5,C,CSE1,CSE2,94,40,91.25
18080,88,53,89,45,A,68.75,C,CSE3,CSE4,89,45,91.75
18081,44,59,38,41,B,45.5,D,CSE2,CSE3,59,38,89.75
18082,67,91,59,71,D,72.0,B,CSE2,CSE3,91,59,89.75
18083,27,68,34,73,C,50.5,C,CSE4,CSE1,73,27,91.25
18084,56,77,69,85,A,71.75,B,CSE4,CSE1,85,56,91.75
18085,49,50,79,85,A,65.75,C,CSE4,CSE1,85,49,91.75
18086,44,56,84,26,B,52.5,C,CSE3,CSE4,84,26,89.75
18087,66,64,93,61,D,71.0,B,CSE3,CSE4,93,61,89.75
18088,35,53,66,57,D,52.75,C,CSE3,CSE1,66,35,89.75
18089,71,81,25,51,D,57.0,C,CSE2,CSE3,81,25,89.75
18090,40,87,93,71,D,72.75,B,CSE3,CSE1,93,40,89.75
18091,64,51,43,27,C,46.25,D,CSE1,CSE4,64,27,91.25
18092,80,90,72,29,D,67.75,C,CSE2,CSE4,90,29,89.75
18093,30,53,47,62,A,48.0,D,CSE4,CSE1,62,30,91.75
18094,69,55,77,32,C,58.25,C,CSE3,CSE4,77,32,91.25
18095,74,82,63,61,C,70.0,B,CSE2,CSE4,82,61,91.25
18096,74,86,88,34,A,70.5,B,CSE3,CSE4,88,34,91.75
18097,91,31,94,61,B,69.25,Invalid,CSE3,CSE2,94,31,89.75
18098,71,93,71,33,B,67.0,C,CSE2,CSE4,93,33,89.75
18099,34,94,65,91,B,71.0,B,CSE2,CSE1,94,34,89.75
18100,90,36,64,29,C,54.75,C,CSE1,CSE4,90,29,91.25
18101,85,65,58,85,B,73.25,B,CSE1,CSE3,85,58,89.75
18102,40,26,71,52,D,47.25,D,CSE3,CSE2,71,26,89.75
18103,50,86,73,75,A,71.0,B,CSE2,CSE1,86,50,91.75
18104,33,70,94,46,B,60.75,C,CSE3,CSE1,94,33,89.75
18105,86,30,53,34,D,50.75,C,CSE1,CSE2,86,30,89.75
18106,62,91,79,75,A,76.75,B,CSE2,CSE1,91,62,91.75
18107,81,74,80,61,B,74.0,B,CSE1,CSE4,81,61,89.75
18108,76,86,52,30,A,61.0,C,CSE2,CSE4,86,30,91.75
18109,47,59,74,66,C,61.5,C,CSE3,CSE1,74,47,91.25
18110,34,59,44,55,B,48.0,D,CSE2,CSE1,59,34,89.75
18111,42,42,88,47,B,54.75,C,CSE3,CSE1,88,42,89.75
18112,25,56,92,56,A,57.25,C,CSE3,CSE1,92,25,91.75
18113,93,63,76,38,B,67.5,C,CSE1,CSE4,93,38,89.75
18114,39,92,88,28,D,61.75,C,CSE2,CSE4,92,28,89.75
18115,73,67,30,80,A,62.5,C,CSE4,CSE3,80,30,91.75
18116,72,43,58,78,A,62.75,C,CSE4,CSE2,78,43,91.75
18117,90,26,94,55,B,66.25,C,CSE3,CSE2,94,26,89.75
18118,68,70,28,52,C,54.5,C,CSE2,CSE3,70,28,91.25
18119,57,76,44,69,C,61.5,C,CSE2,CSE3,76,44,91.25
18120,94,46,93,42,C,68.75,C,CSE1,CSE4,94,42,91.25
18121,43,59,49,34,B,46.25,D,CSE2,CSE4,59,34,89.75
18122,35,38,62,72,D,51.75,C,CSE4,CSE1,72,35,89.75
18123,76,41,25,43,B,46.25,D,CSE1,CSE3,76,25,89.75
18124,67,28,41,75,A,52.75,C,CSE4,CSE2,75,28,91.75
18125,29,51,46,94,B,55.0,C,CSE4,CSE1,94,29,89.75
18126,81,61,77,49,B,67.0,C,CSE1,CSE4,81,49,89.75
18127,91,53,41,71,A,64.0,C,CSE1,CSE3,91,41,91.75
18128,65,32,36,89,A,55.5,C,CSE4,CSE2,89,32,91.75
18129,46,72,34,30,A,45.5,D,CSE2,CSE4,72,30,91.75
18130,80,25,83,74,C,65.5,C,CSE3,CSE2,83,25,91.25
18131,81,73,38,26,C,54.5,C,CSE1,CSE4,81,26,91.25
18132,47,84,47,26,A,51.0,C,CSE2,CSE4,84,26,91.75
18133,57,63,86,87,B,73.25,B,CSE4,CSE1,87,57,89.75
18134,82,54,86,42,D,66.0,C,CSE3,CSE4,86,42,89.75
18135,94,57,33,65,D,62.25,C,CSE1,CSE3,94,33,89.75
18136,71,73,83,51,A,69.5,Invalid,CSE3,CSE4,83,51,91.75
18137,52,32,50,67,C,50.25,C,CSE4,CSE2,67,32,91.25
18138,68,76,78,42,D,66.0,C,CSE3,CSE4,78,42,89.75
18139,67,86,50,54,B,64.25,C,CSE2,CSE3,86,50,89.75
18140,34,26,32,84,B,44.0,D,CSE4,CSE2,84,26,89.75
18141,58,37,26,71,B,48.0,D,CSE4,CSE3,71,26,89.75
18142,50,72,26,55,A,50.75,C,CSE2,CSE3,72,26,91.75
18143,45,34,40,39,B,39.5,D,CSE1,CSE2,45,34,89.75
18144,28,80,43,92,C,60.75,C,CSE4,CSE1,92,28,91.25
18145,29,91,75,70,A,66.25,C,CSE2,CSE1,91,29,91.75
18146,33,85,68,74,B,65.0,C,CSE2,CSE1,85,33,89.75
18147,92,62,55,25,D,58.5,C,CSE1,CSE4,92,25,89.75
18148,38,30,68,47,D,45.75,D,CSE3,CSE2,68,30,89.75
18149,51,87,49,88,C,68.75,C,CSE4,CSE3,88,49,91.25
18150,81,91,79,35,D,71.5,B,CSE2,CSE4,91,35,89.75
18151,59,33,66,54,B,53.0,C,CSE3,CSE2,66,33,89.75
18152,38,78,78,58,B,63.0,C,CSE2,CSE1,78,38,89.75
18153,75,70,31,52,B,57.0,C,CSE1,CSE3,75,31,89.75
18154,82,29,65,43,D,54.75,C,CSE1,CSE2,82,29,89.75
18155,84,52,88,74,A,74.5,B,CSE3,CSE2,88,52,91.75
18156,71,59,38,32,A,50.0,C,CSE1,CSE4,71,32,91.75
18157,44,32,25,45,C,36.5,D,CSE4,CSE3,45,25,91.25
18158,42,94,94,91,C,80.25,A-,CSE2,CSE1,94,42,91.25
18159,25,66,32,41,D,41.0,D,CSE2,CSE1,66,25,89.75
18160,77,54,42,79,D,63.0,C,CSE4,CSE3,79,42,89.75
18161,87,84,66,58,A,73.75,B,CSE1,CSE4,87,58,91.75
18162,59,25,58,84,C,56.5,C,CSE4,CSE2,84,25,91.25
18163,66,90,62,65,D,70.75,B,CSE2,CSE3,90,62,89.75
18164,76,68,63,74,D,70.25,B,CSE1,CSE3,76,63,89.75
18165,42,93,27,72,D,58.5,C,CSE2,CSE3,93,27,89.75
18166,81,80,29,38,D,57.0,C,CSE1,CSE3,81,29,89.75
18167,66,71,33,27,A,49.25,Invalid,CSE2,CSE4,71,27,91.75
18168,29,28,71,33,A,40.25,D,CSE3,CSE2,71,28,91.75
18169,60,38,52,39,B,47.25,D,CSE1,CSE2,60,38,89.75
18170,59,79,77,40,C,63.75,C,CSE2,CSE4,79,40,91.25
18171,53,68,67,54,D,60.5,C,CSE2,CSE1,68,53,89.75
18172,44,36,40,51,A,42.75,D,CSE4,CSE2,51,36,91.75
18173,57,85,61,73,A,69.0,C,CSE2,CSE1,85,57,91.75
18174,66,42,71,63,C,60.5,C,CSE3,CSE2,71,42,91.25
18175,62,84,34,64,D,61.0,C,CSE2,CSE3,84,34,89.75
18176,91,54,86,41,B,68.0,C,CSE1,CSE4,91,41,89.75
18177,93,62,90,27,C,68.0,C,CSE1,CSE4,93,27,91.25
18178,35,69,26,84,D,53.5,C,CSE4,CSE3,84,26,89.75
18179,34,76,28,81,D,54.75,C,CSE4,CSE3,81,28,89.75
18180,81,72,89,32,D,68.5,C,CSE3,CSE4,89,32,89.75
18181,26,88,84,70,C,67.0,C,CSE2,CSE1,88,26,91.25
18182,67,89,54,72,C,70.5,B,CSE2,CSE3,89,54,91.25
18183,71,94,73,48,D,71.5,B,CSE2,CSE4,94,48,89.75
18184,59,66,47,28,D,50.0,C,CSE2,CSE4,66,28,89.75
18185,86,87,77,80,B,82.5,A-,CSE2,CSE3,87,77,89.75
18186,85,44,71,60,D,65.0,C,CSE1,CSE2,85,44,89.75
18187,93,76,59,60,C,72.0,B,CSE1,CSE3,93,59,91.25
18188,55,81,52,51,A,59.75,C,CSE2,CSE4,81,51,91.75
18189,60,94,46,33,A,58.25,C,CSE2,CSE4,94,33,91.75
18190,77,54,83,27,B,60.25,C,CSE3,CSE4,83,27,89.75
18191,47,37,53,82,D,54.75,C,CSE4,CSE2,82,37,89.75
18192,39,38,69,68,B,53.5,C,CSE3,CSE2,69,38,89.75
18193,61,25,82,73,B,60.25,C,CSE3,CSE2,82,25,89.75
18194,80,79,35,28,D,55.5,C,CSE1,CSE4,80,28,89.75
18195,34,86,43,47,C,52.5,C,CSE2,CSE1,86,34,91.25
18196,93,75,53,43,C,66.0,C,CSE1,CSE4,93,43,91.25
18197,88,82,76,60,B,76.5,B,CSE1,CSE4,88,60,89.75
18198,66,73,60,66,B,66.25,C,CSE2,CSE3,73,60,89.75
18199,94,67,51,29,B,60.25,C,CSE1,CSE4,94,29,89.75
18200,73,50,50,93,C,66.5,C,CSE4,CSE2,93,50,91.25
18201,93,68,47,59,B,66.75,C,CSE1,CSE3,93,47,89.75
18202,62,41,74,65,B,60.5,C,CSE3,CSE2,74,41,89.75
18203,43,37,63,36,D,44.75,D,CSE3,CSE4,63,36,89.75
18204,86,40,86,92,B,76.0,B,CSE4,CSE2,92,40,89.75
18205,75,43,67,77,C,65.5,C,CSE4,CSE2,77,43,91.25
18206,29,26,65,47,D,41.75,D,CSE3,CSE2,65,26,89.75
18207,33,70,46,62,C,52.75,C,CSE2,CSE1,70,33,91.25
18208,63,36,37,82,C,54.5,C,CSE4,CSE2,82,36,91.25
18209,40,41,73,61,A,53.75,C,CSE3,CSE1,73,40,91.75
18210,50,47,29,57,B,45.75,D,CSE4,CSE3,57,29,89.75
18211,40,47,47,54,B,47.0,D,CSE4,CSE1,54,40,89.75
18212,48,79,71,81,B,69.75,Invalid,CSE4,CSE1,81,48,89.75
18213,64,73,33,77,C,61.75,C,CSE4,CSE3,77,33,91.25
18214,29,41,76,73,D,54.75,C,CSE3,CSE1,76,29,89.75
18215,36,81,57,45,B,54.75,C,CSE2,CSE1,81,36,89.75
18216,48,77,88,91,D,76.0,B,CSE4,CSE1,91,48,89.75
18217,76,56,93,86,B,77.75,B,CSE3,CSE2,93,56,89.75
18218,94,28,33,72,A,56.75,C,CSE1,CSE2,94,28,91.75
18219,62,86,25,90,C,65.75,C,CSE4,CSE3,90,25,91.25
18220,49,75,62,25,C,52.75,C,CSE2,CSE4,75,25,91.25
18221,73,46,44,71,C,58.5,C,CSE1,CSE3,73,44,91.25
18222,43,45,49,75,B,53.0,C,CSE4,CSE1,75,43,89.75
18223,55,77,32,71,C,58.75,C,CSE2,CSE3,77,32,91.25
18224,84,42,62,34,A,55.5,C,CSE1,CSE4,84,34,91.75
18225,88,64,39,54,C,61.25,C,CSE1,CSE3,88,39,91.25
18226,52,39,45,92,B,57.0,C,CSE4,CSE2,92,39,89.75
18227,48,88,80,79,D,73.75,B,CSE2,CSE1,88,48,89.75
18228,63,65,78,49,C,63.75,C,CSE3,CSE4,78,49,91.25
18229,78,63,88,82,B,77.75,B,CSE3,CSE2,88,63,89.75
18230,49,47,34,53,D,45.75,D,CSE4,CSE3,53,34,89.75
18231,89,63,53,58,B,65.75,C,CSE1,CSE3,89,53,89.75
18232,64,34,93,28,A,54.75,C,CSE3,CSE4,93,28,91.75
18233,79,31,33,73,A,54.0,C,CSE1,CSE2,79,31,91.75
18234,75,49,40,84,C,62.0,C,CSE4,CSE3,84,40,91.25
18235,51,60,63,40,A,53.5,C,CSE3,CSE4,63,40,91.75
18236,78,67,39,85,B,67.25,C,CSE4,CSE3,85,39,89.75
18237,50,39,38,85,C,53.0,C,CSE4,CSE3,85,38,91.25
18238,76,48,27,43,D,48.5,D,CSE1,CSE3,76,27,89.75
18239,92,65,92,79,A,82.0,A-,CSE1,CSE2,92,65,91.75
18240,78,26,44,70,B,54.5,C,CSE1,CSE2,78,26,89.75
18241,64,31,68,55,C,54.5,C,CSE3,CSE2,68,31,91.25
18242,64,55,33,52,A,51.0,C,CSE1,CSE3,64,33,91.75
18243,34,78,79,80,A,67.75,C,CSE4,CSE1,80,34,91.75
18244,66,40,93,92,C,72.75,B,CSE3,CSE2,93,40,91.25
